field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
284.0,84275,554521,554521,395,https://twitter.com/AustintTexas/status/1680359722850058240,@AustintTexas,2023-07-15T23:32:32.000Z,Austin weather: The heat continues...  FOX 7 Austin http://dlvr.it/SsF6vR,28,,30.26737078,-97.74328348,1689481952,2023,7,15,23,32,32,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,4.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67073.0,84548,137098,137098,86024,https://twitter.com/MattZ_NYC/status/1680606628574380032,@MattZ_NYC,2023-07-16T15:53:39.000Z,"Some are saying this is a terrible idea. But shouldn’t we give his theory, or any theory, a chance to be proven right? If we just accept science & what the “experts” say like obedient sheep (dying of heat stroke), and Ronno ends up being right, won’t we all have egg on our faces?",9,1,30.32344508,-97.75698021,1689540819,2023,7,16,15,53,39,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,"{'neg': 0.033, 'neu': 0.812, 'pos': 0.154, 'compound': 0.8156}"
67014.0,84610,137039,137039,85965,https://twitter.com/RobertPiller/status/1680614985045626883,@RobertPiller,2023-07-16T16:26:51.000Z,"With temps over 104 in Austin I’m glad I bought a pool heater with cooling functionality too.

When I bought it in March, the cooling feature almost seemed like a joke.

Lesson:  Overbuy features on high end equipment that is for yourself. You deserve it!",41,2,30.32344508,-97.75698021,1689542811,2023,7,16,16,26,51,True,cooling,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.7726}"
66880.0,84751,136905,136905,85831,https://twitter.com/ActuallyBrandon/status/1680634760920440837,@ActuallyBrandon,2023-07-16T17:45:26.000Z,Ok so … isn’t this the same as INDY 5? Where is the outrage where are the #hot #takes,16K,101,30.32344508,-97.75698021,1689547526,2023,7,16,17,45,26,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.147, 'neu': 0.756, 'pos': 0.098, 'compound': -0.2732}"
66876.0,84754,136901,136901,85827,https://twitter.com/MilkPinkCafe/status/1680635769369640962,@MilkPinkCafe,2023-07-16T17:49:26.000Z,"Summer heat, get something sweet! 
It's in full swing. Let's make sweet summer memories together! 

Maid Cafe tickets for San Japan 2022 go on sale July 16th! 

Be sure to follow both @sanjapanofficial and Milk Pink for upcoming information! 

#milkpinkmaidcafe #sanjapan",2K,16,30.32344508,-97.75698021,1689547766,2023,7,16,17,49,26,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.1,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.858}"
66846.0,84786,136871,136871,85797,https://twitter.com/therickgregson/status/1680638253391659010,@therickgregson,2023-07-16T17:59:19.000Z,It's #MuyCaliente down here in Texas! You could make breakfast tacos on the sidewalk! #Texas #BreakfastTacos #Foodie #Eats #GlobalWarming #SummerSizzle,147,,30.32344508,-97.75698021,1689548359,2023,7,16,17,59,19,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66827.0,84807,136852,136852,85778,https://twitter.com/lanceanjuna/status/1680640632174329856,@lanceanjuna,2023-07-16T18:08:46.000Z,"That was my first house show since moving here, and it was incredible, you and the crew threw down!!! 
@DesertHearts
 @DesertHeartsBLK",123,2,30.32344508,-97.75698021,1689548926,2023,7,16,18,8,46,True,desert,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66788.0,84848,136813,136813,85739,https://twitter.com/Indigomelo3/status/1680645219031580672,@Indigomelo3,2023-07-16T18:26:59.000Z,"Good times in the triple
Digit heat Friday ! #atx friends bar #6thstreet",200,1,30.32344508,-97.75698021,1689550019,2023,7,16,18,26,59,True,heat,,,,484530461001,,,,,,1.0000000000000002,,,,,,2.5,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.7424}"
66746.0,84893,136771,136771,85697,https://twitter.com/CarloAtx36/status/1680651335232806912,@CarloAtx36,2023-07-16T18:51:17.000Z,A beautiful day to go to the lake and cool off in this 100 degrees heat #lake #SundayFunday #water #summer #Goldenretrievers,174,3,30.32344508,-97.75698021,1689551477,2023,7,16,18,51,17,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.7351}"
66735.0,84906,136760,136760,85686,https://twitter.com/LowellDave/status/1680654770355200000,@LowellDave,2023-07-16T19:04:56.000Z,Weather chose violence today,9,2,30.32344508,-97.75698021,1689552296,2023,7,16,19,4,56,True,weather,,,,484530369002,,,,,,1.0000000000000002,,,,,,0.4,"{'neg': 0.577, 'neu': 0.423, 'pos': 0.0, 'compound': -0.6249}"
66616.0,85036,136641,136641,85567,https://twitter.com/LucasESchaefer/status/1680678177465573377,@LucasESchaefer,2023-07-16T20:37:57.000Z,"If you’re having trouble forcing yourself to read a section of your own writing while revising I recommend making an espresso, printing out the pages, and sitting on an unshaded balcony with both when it’s 103 degrees. I read quickly.",351,4,30.32344508,-97.75698021,1689557877,2023,7,16,20,37,57,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.062, 'neu': 0.88, 'pos': 0.058, 'compound': -0.0516}"
66570.0,85090,136595,136595,85521,https://twitter.com/UFCFRO/status/1680688310736265217,@UFCFRO,2023-07-16T21:18:13.000Z,"Fighting all the way through the losers' bracket Saturday and Sunday in this blistering heat,  making it to Championship Sunday and coming out as your Southwest Summer Nationals 16u Silver Bracket runner ups!
@IG__Dominguez 
@kempnercougarsb
 @SBRRetweets
 
@SoftballDown
 
@TopPreps",863,15,30.32344508,-97.75698021,1689560293,2023,7,16,21,18,13,True,blistering,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.2,"{'neg': 0.14, 'neu': 0.794, 'pos': 0.066, 'compound': -0.5093}"
66565.0,85095,136590,136590,85516,https://twitter.com/lgaial/status/1680688961738399747,@lgaial,2023-07-16T21:20:48.000Z,"Just another day of July 

     #ATX #SundayMood #takemebacksundays #HotCountry",785,7,30.32344508,-97.75698021,1689560448,2023,7,16,21,20,48,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66531.0,85131,136556,136556,85482,https://twitter.com/PookRobson/status/1680693774593163266,@PookRobson,2023-07-16T21:39:56.000Z,"I loved Spring and Autumn as well when I lived up north in Virginia, because they were gorgeous and had the odd cold-snaps. Plus the temps were just plain cooler than S or A down here. Here, we basically have three seasons: HOT, Not Quite As Hot, and Coldish.",3,1,30.32344508,-97.75698021,1689561596,2023,7,16,21,39,56,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,"{'neg': 0.04, 'neu': 0.785, 'pos': 0.175, 'compound': 0.8271}"
66517.0,85146,136542,136542,85468,https://twitter.com/AnneBeck58/status/1680695453304717314,@AnneBeck58,2023-07-16T21:46:36.000Z,"Conversations with nature.  It's very hot out there!
Music: Long Distance Relationship
Musician: CMT8
URL: https://pixabay.com/music/long-distance-relationship-115470/…",102,,30.32344508,-97.75698021,1689561996,2023,7,16,21,46,36,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66501.0,85162,136526,136526,85452,https://twitter.com/cherrybri16/status/1680697300593569793,@cherrybri16,2023-07-16T21:53:56.000Z,its just way to fucking hot to even leave the house,53,1,30.32344508,-97.75698021,1689562436,2023,7,16,21,53,56,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.0516}"
66394.0,85280,136419,136419,85345,https://twitter.com/JoshJArchitect/status/1680714994961219584,@JoshJArchitect,2023-07-16T23:04:15.000Z,"When pitching is great,
Bats are cold. 

Now the bats are hot,
Pitching sucks.  

Judge needs to be back to threaten the pitchers again.",25,1,30.32344508,-97.75698021,1689566655,2023,7,16,23,4,15,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.9,"{'neg': 0.169, 'neu': 0.695, 'pos': 0.136, 'compound': 0.0}"
3834.0,85398,579106,579106,4599,https://twitter.com/jcobooks/status/1680781972480618496,@jcobooks,2023-07-17T03:30:24.000Z,"YES- I walk the dogs early (sunrise) bc of the heatwave, and I got completely enveloped by a doozy as I mistakenly cut through the yard and went under a tree. Freaked me out!!!",30,1,30.46180890041911,-97.60910098,1689582624,2023,7,17,3,30,24,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,"{'neg': 0.181, 'neu': 0.735, 'pos': 0.084, 'compound': -0.4484}"
65839.0,85998,135864,135864,84790,https://twitter.com/SSwldc/status/1681031254555148291,@SSwldc,2023-07-17T20:00:57.000Z,"Heat Illness is real and workers are suffering in Texas!

Worker rescued from crane scaffold in Downtown Austin",34,1,30.32344508,-97.75698021,1689642057,2023,7,17,20,0,57,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.255, 'neu': 0.628, 'pos': 0.117, 'compound': -0.5093}"
65784.0,86057,135809,135809,84735,https://twitter.com/Aimn2pleasee/status/1681041285690408960,@Aimn2pleasee,2023-07-17T20:40:49.000Z,Omg yess i was walking to cvs last night at 930. I thought to myself my people worked and slept in this fukn heat.  My gosh,27,,30.32344508,-97.75698021,1689644449,2023,7,17,20,40,49,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
65749.0,86100,135774,135774,84700,https://twitter.com/suphannahrucker/status/1681048569967435777,@suphannahrucker,2023-07-17T21:09:46.000Z,Unloading groceries in this heat is something special. I am such a gremlin right now. Fix it Jesus. ,3K,37,30.32344508,-97.75698021,1689646186,2023,7,17,21,9,46,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}"
65748.0,86101,135773,135773,84699,https://twitter.com/drvictoria424/status/1681048602926366720,@drvictoria424,2023-07-17T21:09:53.000Z,109 degrees ,14,,30.32344508,-97.75698021,1689646193,2023,7,17,21,9,53,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
65621.0,86241,135646,135646,84572,https://twitter.com/cbriancpa/status/1681069494997753860,@cbriancpa,2023-07-17T22:32:55.000Z,"We made it back up Austin and haven't even finished unpacking and I'm already ready to go back to the mountains. It's too hot. 
At least I have the #TaxTwitterRetreat in Denver to look forward to.",1.8K,39,30.32344508,-97.75698021,1689651175,2023,7,17,22,32,55,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.3612}"
65606.0,86258,135631,135631,84557,https://twitter.com/TheThingRadio/status/1681072208284643328,@TheThingRadio,2023-07-17T22:43:41.000Z,"Just think in ten or twenty years from now…if humanity is still a thing…we will look back at this summer and think it was cool out by comparison!
#ClimateChange #ClimateCrisis #RecordTemperatures",47,2,30.32344508,-97.75698021,1689651821,2023,7,17,22,43,41,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.3802}"
65543.0,86330,135568,135568,84494,https://twitter.com/pleasehelpmefix/status/1681081252294606848,@pleasehelpmefix,2023-07-17T23:19:38.000Z,"Looking for some family fun during Austin's super hot summers?  Rent a yacht, double-deck pontoon with a slide, or regular pontoon and beat the heat with Lake Travis Yacht Rentals !
#family #familytime #familyfun #laketravis #visitaustin #stayaustin #familyvacationideas",105,,30.32344508,-97.75698021,1689653978,2023,7,17,23,19,38,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.8172}"
65528.0,86349,135553,135553,84479,https://twitter.com/ATXMills/status/1681083451179499520,@ATXMills,2023-07-17T23:28:22.000Z,"@MoodyCenterATX
  here’s an idea.  Dint let people bake in 108 temps when we could be inside having food and drinks.  Open the door.",4,1,30.32344508,-97.75698021,1689654502,2023,7,17,23,28,22,True,bake,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
65484.0,86400,135509,135509,84435,https://twitter.com/cbriancpa/status/1681087870126243841,@cbriancpa,2023-07-17T23:45:55.000Z,I thought I was melting when I walked to the mailbox. ,93,2,30.32344508,-97.75698021,1689655555,2023,7,17,23,45,55,True,melting,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
65447.0,86512,135472,135472,84398,https://twitter.com/BlueHeronFarmTX/status/1681324575504621569,@BlueHeronFarmTX,2023-07-18T15:26:30.000Z,"The goal today is to get some elected officials to sit in this mock jail cell, in the heat, while they listen to our requests.",947,36,30.32344508,-97.75698021,1689711990,2023,7,18,15,26,30,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.5023}"
65402.0,86557,135427,135427,84353,https://twitter.com/elguapo_58/status/1681328459568541696,@elguapo_58,2023-07-18T15:41:56.000Z,How bout this heat? Am I right?,129,1,30.32344508,-97.75698021,1689712916,2023,7,18,15,41,56,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
65297.0,86667,135322,135322,84248,https://twitter.com/Cleo_Petricek/status/1681342417201512450,@Cleo_Petricek,2023-07-18T16:37:24.000Z,"@TheTrailATX
 board members, I sooooo appreciate this thoughtful and effective approach to clear out weeds and poison ivy.

Not only does it help with that, but is an effective fire mitigation tool.

Part of why we got our goats to clear out dry brush. 
@austinfiredept",198,7,30.32344508,-97.75698021,1689716244,2023,7,18,16,37,24,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,"{'neg': 0.092, 'neu': 0.616, 'pos': 0.293, 'compound': 0.8674}"
65199.0,86771,135224,135224,84150,https://twitter.com/teea_davis/status/1681356870705987617,@teea_davis,2023-07-18T17:34:50.000Z,Sending prayers. Our car broke down yesterday in 105 degrees weather. I couldn't get to work and no money to fix it. So I'm stuck with not even Uber money to go to work.,347,1,30.32344508,-97.75698021,1689719690,2023,7,18,17,34,50,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.3,"{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.7414}"
65188.0,86782,135213,135213,84139,https://twitter.com/lissarod10/status/1681358669164818432,@lissarod10,2023-07-18T17:41:59.000Z,"This #texasgirl is melting  This weather is no joke!

How is the weather over there? 
@nothingbundt
 @jamesavery
 @ChuysRestaurant
 

My students with #autism are in need of some items  Your help is greatly appreciated  #clearthelist #teachertwitter https://linktr.ee/lissarod25",198,1,30.32344508,-97.75698021,1689720119,2023,7,18,17,41,59,True,melting,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,"{'neg': 0.046, 'neu': 0.796, 'pos': 0.159, 'compound': 0.6905}"
65115.0,86860,135140,135140,84066,https://twitter.com/Bro_thatsJK/status/1681369751153410068,@Bro_thatsJK,2023-07-18T18:26:01.000Z,"On hood , I know that freeway was hot ",26,,30.32344508,-97.75698021,1689722761,2023,7,18,18,26,1,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.0516}"
64979.0,87015,135004,135004,83930,https://twitter.com/runzedrun/status/1681392897059323926,@runzedrun,2023-07-18T19:58:00.000Z,Heading to work in a Uber….why is it hot as balls in this dudes car,19,1,30.32344508,-97.75698021,1689728280,2023,7,18,19,58,0,True,hot,,,,484530370002,484530366002.0,,,,,0.7917538897224634,0.2082461102776162,,,,,1.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
64882.0,87121,134907,134907,83833,https://twitter.com/Bwearbeauty/status/1681407530398875648,@Bwearbeauty,2023-07-18T20:56:08.000Z,At the Texas State Capital fighting for humane conditions in Texas prisons. No AC  in this brutal summer heat  is causing deaths ##85tostayalive,64,5,30.32344508,-97.75698021,1689731768,2023,7,18,20,56,8,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.8616}"
64760.0,87252,134785,134785,83711,https://twitter.com/lionessjiwa/status/1681426070619455490,@lionessjiwa,2023-07-18T22:09:49.000Z,"We refuse to sit silent as our sisters and brothers suffer and die in Texas prisons from extreme heat. Today, legislators and advocates demand temperature control!",929,28,30.32344508,-97.75698021,1689736189,2023,7,18,22,9,49,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.8858}"
64744.0,87269,134769,134769,83695,https://twitter.com/theryanhelms/status/1681427676257746955,@theryanhelms,2023-07-18T22:16:12.000Z,"I cut coffee about 2 years ago. Switched to Mud Water (with oat milk). 

I did it bc I drank too much coffee and thus constantly had to pee. And then I was always dehydrated — which was the cause of my sluggishness.",3.5K,5,30.32344508,-97.75698021,1689736572,2023,7,18,22,16,12,True,dehydrated,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.2732}"
64429.0,87675,134454,134454,83380,https://twitter.com/ChinasaBroxton/status/1681650236119195649,@ChinasaBroxton,2023-07-19T13:00:34.000Z,Appreciate it bro! Over worked myself in the heat. Forgot to stay hydrated lol.,33,,30.32344508,-97.75698021,1689789634,2023,7,19,13,0,34,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.6996}"
64426.0,87678,134451,134451,83377,https://twitter.com/ChinasaBroxton/status/1681650623660412928,@ChinasaBroxton,2023-07-19T13:02:06.000Z,Yeah bro! I was really dehydrated . Getting it together now lol,44,1,30.32344508,-97.75698021,1689789726,2023,7,19,13,2,6,True,dehydrated,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6476}"
64402.0,87704,134427,134427,83353,https://twitter.com/MakeItRainShane/status/1681654441072525312,@MakeItRainShane,2023-07-19T13:17:17.000Z,Heat alerts continue as we aim to break a 100-year old heat record Wednesday!  #txwx #atxwx,3K,6,30.32344508,-97.75698021,1689790637,2023,7,19,13,17,17,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63926.0,88214,133951,133951,82877,https://twitter.com/England_Weber/status/1681713765715148811,@England_Weber,2023-07-19T17:13:01.000Z,"There are no federal or state safeguards protecting construction workers against heat-related illness.

Now, in the middle of a brutal Texas summer, Austin’s local protections are being threatened by a new state law.",200,1,30.32344508,-97.75698021,1689804781,2023,7,19,17,13,1,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,"{'neg': 0.283, 'neu': 0.66, 'pos': 0.057, 'compound': -0.8625}"
63903.0,88238,133928,133928,82854,https://twitter.com/hmcadena/status/1681715205720375312,@hmcadena,2023-07-19T17:18:44.000Z,Oh I’m not here for the weather. It sucks right now.,5,,30.32344508,-97.75698021,1689805124,2023,7,19,17,18,44,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
63864.0,88279,133889,133889,82815,https://twitter.com/amjunek/status/1681719617289371652,@amjunek,2023-07-19T17:36:16.000Z,"moving out into the desert to pray until I die is getting more and more appealing, until I remember I live in Texas and that’s basically my job description",4K,58,30.32344508,-97.75698021,1689806176,2023,7,19,17,36,16,True,desert,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.117, 'neu': 0.813, 'pos': 0.069, 'compound': -0.3818}"
63845.0,88298,133870,133870,82796,https://twitter.com/hmcadena/status/1681722078448238619,@hmcadena,2023-07-19T17:46:03.000Z,"Unfortunately, you’re right. And it’s still hot as hell too.",5,1,30.32344508,-97.75698021,1689806763,2023,7,19,17,46,3,True,hot,,,,484530369002,,,,,,1.0000000000000002,,,,,,0.4,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.7906}"
63842.0,88301,133867,133867,82793,https://twitter.com/GlendaCalloway1/status/1681722376910716933,@GlendaCalloway1,2023-07-19T17:47:14.000Z,"Mom and I are Denver bound, where the temperature and feels like temperature are the same. It was 69 degrees there this morning.",156,6,30.32344508,-97.75698021,1689806834,2023,7,19,17,47,14,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}"
63834.0,88311,133859,133859,82785,https://twitter.com/dalescoggin/status/1681723780047962113,@dalescoggin,2023-07-19T17:52:48.000Z,"If “solar & wind are cheaper than fossil fuels,” as environmental activists claim, why do they need coercive government policies and subsidies?",33,,30.32344508,-97.75698021,1689807168,2023,7,19,17,52,48,True,solar,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63817.0,88330,133842,133842,82768,https://twitter.com/l0vedianaprince/status/1681727058219548682,@l0vedianaprince,2023-07-19T18:05:50.000Z, Can’t decide which umbrella shade to choose!  Which one would you pick? #UmbrellaDilemma #HelpMeChoose,1.1K,1,30.32344508,-97.75698021,1689807950,2023,7,19,18,5,50,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63807.0,88340,133832,133832,82758,https://twitter.com/KoalaKev2/status/1681729474734473216,@KoalaKev2,2023-07-19T18:15:26.000Z,37c Austin’s turning up the heat  #Texas,10K,226,30.32344508,-97.75698021,1689808526,2023,7,19,18,15,26,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63764.0,88386,133789,133789,82715,https://twitter.com/Sethersk82/status/1681735868468322305,@Sethersk82,2023-07-19T18:40:50.000Z,It’s so fucking HOT outside,62,3,30.32344508,-97.75698021,1689810050,2023,7,19,18,40,50,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63677.0,88484,133702,133702,82628,https://twitter.com/SSwldc/status/1681747588872036352,@SSwldc,2023-07-19T19:27:25.000Z,"'It's just awful': As workers weather oppressive heat, local laws protecting them could evaporate",10,,30.32344508,-97.75698021,1689812845,2023,7,19,19,27,25,True,evaporate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.6908}"
63665.0,88496,133690,133690,82616,https://twitter.com/KarenDavidMohr1/status/1681749256158183431,@KarenDavidMohr1,2023-07-19T19:34:02.000Z,"Sure wish Governor Abbot 
@GovAbbott
 would do the same!  I live in Austin and saw the riots, burning of flags and such!  

This used to be a beautiful place to live. Not so much anymore!",16,,30.32344508,-97.75698021,1689813242,2023,7,19,19,34,2,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.6,"{'neg': 0.075, 'neu': 0.703, 'pos': 0.222, 'compound': 0.7562}"
63658.0,88505,133683,133683,82609,https://twitter.com/00_Barbara_00/status/1681749927028727809,@00_Barbara_00,2023-07-19T19:36:42.000Z,How’d the livestock go with the weather?,4,,30.32344508,-97.75698021,1689813402,2023,7,19,19,36,42,True,weather,,,,484530352003,484530373001.0,,,,,0.917364674,0.082635326,,,,,0.8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63643.0,88523,133668,133668,82594,https://twitter.com/HaythemHammour/status/1681752119710236672,@HaythemHammour,2023-07-19T19:45:25.000Z,"Putting my flower plants into intensive care as they’re barely hanging on in this crazy heatwave .
Not sure for how long they can take it..  ",309,,30.32344508,-97.75698021,1689813925,2023,7,19,19,45,25,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.152, 'neu': 0.744, 'pos': 0.104, 'compound': -0.1311}"
63631.0,88536,133656,133656,82582,https://twitter.com/richi_1010/status/1681753817468084230,@richi_1010,2023-07-19T19:52:10.000Z,Been wanting to take my jeep top and doors off but its hot than a mf ,37,1,30.32344508,-97.75698021,1689814330,2023,7,19,19,52,10,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.1027}"
63621.0,88548,133646,133646,82572,https://twitter.com/SSwldc/status/1681755251378888704,@SSwldc,2023-07-19T19:57:52.000Z,"This is how state's should be handling heat illness in the absence of a national law!  Thanks for protecting workers, Cal/OSHA!

Cal/OSHA to make sure outside workers are kept safe during heat wave",30,,30.32344508,-97.75698021,1689814672,2023,7,19,19,57,52,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.067, 'neu': 0.718, 'pos': 0.215, 'compound': 0.717}"
63342.0,88944,133367,133367,82293,https://twitter.com/cobychase/status/1682092425408290821,@cobychase,2023-07-20T18:17:40.000Z,"I’m not in Phoenix, so Austin has definitely felt hotter.",54,3,30.32344508,-97.75698021,1689895060,2023,7,20,18,17,40,True,hot,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.6,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.4522}"
