,field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
427,,31778,469077,469077,27,https://twitter.com/docinaustin/status/1547261586062118917,@docinaustin,2022-07-13T16:48:03.000Z,"It’s so hot in Texas right now. @ Manor, Texas https://instagram.com/p/Cf9a94jumAQ/?igshid=YTgzYjQ4ZTY=…",,1,30.343063086476302,-97.55853094,1657748883,2022,7,13,16,48,3,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0
434,68258.0,32014,165505,165505,69658,https://twitter.com/_hearsaymusic/status/1547306297485393920,@_hearsaymusic,2022-07-13T19:45:43.000Z,This has me sweaty already,,6,30.32344508,-97.75698021,1657759543,2022,7,13,19,45,43,True,sweat,,,,484530404002,484530302004.0,484530404003.0,,,,0.8124337444461133,0.1023428585718955,0.085223397,,,,0.2,0.0
439,67976.0,32327,165223,165223,69376,https://twitter.com/Imsokansas/status/1547339410152235015,@Imsokansas,2022-07-13T21:57:18.000Z,"In Texas, shade is just diet sun",,,30.32344508,-97.75698021,1657767438,2022,7,13,21,57,18,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
440,2517.0,32361,291194,291194,2517,https://twitter.com/TURNtheQUIETup/status/1547342658372136961,@TURNtheQUIETup,2022-07-13T22:10:12.000Z,"Basically after work I lie around coz it’s 105 degrees day after day after day and there isn’t much to do in this heat 
#globalwarming @ Austin, Texas https://instagram.com/p/Cf9_1cBlncV/?igshid=YTgzYjQ4ZTY=…",,,30.26743969816756,-97.75048452,1657768212,2022,7,13,22,10,12,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.7,0.0
441,67878.0,32435,165125,165125,69278,https://twitter.com/jhong_nj76/status/1547349058628493319,@jhong_nj76,2022-07-13T22:35:38.000Z,I was there and it’s really Humid and Hot.,,,30.32344508,-97.75698021,1657769738,2022,7,13,22,35,38,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,4.1,0.0
443,67774.0,32549,165021,165021,69174,https://twitter.com/chrisreederATX/status/1547357163416440833,@chrisreederATX,2022-07-13T23:07:50.000Z,From the “look outside” school of weather reporting.,,2,30.32344508,-97.75698021,1657771670,2022,7,13,23,7,50,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
446,,32764,399217,399217,24,https://twitter.com/HiSignBrewing/status/1547401241185206273,@HiSignBrewing,2022-07-14T02:02:59.000Z,Comin in hot  this Friday. 6-10. DJ willtothe spinning some legit beats   #thisdj #music #live,,1,30.254318275448195,-97.70024414,1657782179,2022,7,14,2,2,59,True,hot,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.6,0.0
451,67507.0,33020,164754,164754,68907,https://twitter.com/rauldeleon370/status/1547649557135183872,@rauldeleon370,2022-07-14T18:29:43.000Z,So hot,,1,30.32344508,-97.75698021,1657841383,2022,7,14,18,29,43,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
452,67427.0,33113,164674,164674,68827,https://twitter.com/Sethersk82/status/1547658471717216262,@Sethersk82,2022-07-14T19:05:08.000Z,You have a weather station?,,,30.32344508,-97.75698021,1657843508,2022,7,14,19,5,8,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
454,,33263,54131,54131,296,https://twitter.com/T_Miller505/status/1547673620926775296,@T_Miller505,2022-07-14T20:05:20.000Z,"It’s so humid today that the water I spilt on my crotch has stayed for an hour. I can’t stand up, I can’t move. Gotta wait for people to go home at this point",,2,30.29054884186632,-97.80962178,1657847120,2022,7,14,20,5,20,True,humid,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
458,67093.0,33497,164340,164340,68493,https://twitter.com/ActiveTowns/status/1547698006362771457,@ActiveTowns,2022-07-14T21:42:14.000Z,"Ride in the heat all the time - just got from a groceries run. Also, based in Austin. ",,,30.32344508,-97.75698021,1657852934,2022,7,14,21,42,14,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
467,66842.0,33780,164089,164089,68242,https://twitter.com/AnnaDsays/status/1547722304397856768,@AnnaDsays,2022-07-14T23:18:47.000Z,So hot.,,1,30.32344508,-97.75698021,1657858727,2022,7,14,23,18,47,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
468,66807.0,33819,164054,164054,68207,https://twitter.com/TheYoungMarcus/status/1547726595565031425,@TheYoungMarcus,2022-07-14T23:35:50.000Z,Cant believe its hot summer nights time already. Cant wait for that $100 check boiii lfg!!,,5,30.32344508,-97.75698021,1657859750,2022,7,14,23,35,50,True,hot,,,,484530454003,,,,,,1.0000000000000002,,,,,,0.1,0.0
473,66686.0,34164,163933,163933,68086,https://twitter.com/meaganloyst/status/1548014760561479680,@meaganloyst,2022-07-15T18:40:54.000Z,92 degrees in the shade ,,36,30.32344508,-97.75698021,1657928454,2022,7,15,18,40,54,True,degree,,,,484530019113,484530019231.0,,,,,0.6317568495674101,0.3682431504326206,,,,,0.1,0.0
478,66337.0,34565,163584,163584,67737,https://twitter.com/MccutchinRickey/status/1548048759124152322,@MccutchinRickey,2022-07-15T20:56:00.000Z,Man where is my sweatsuit ,,1,30.32344508,-97.75698021,1657936560,2022,7,15,20,56,0,True,sweat,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.1,0.0
481,66211.0,34703,163458,163458,67611,https://twitter.com/XoxChikki/status/1548060029030240259,@XoxChikki,2022-07-15T21:40:47.000Z,...Burt Cubbins sweatshirts are sold separately at all participating Rainbow stores.=,,,30.32344508,-97.75698021,1657939247,2022,7,15,21,40,47,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,0.0
494,64777.0,36627,162024,162024,66177,https://twitter.com/Elliemainey/status/1548743357412827138,@Elliemainey,2022-07-17T18:56:05.000Z,"Very few places in the UK have AC, in fact our homes are built to retain heat.  this is scary…",,98,30.32344508,-97.75698021,1658102165,2022,7,17,18,56,5,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
495,,36700,19732,19732,529,https://twitter.com/gemini_willemin/status/1548749152296787969,@gemini_willemin,2022-07-17T19:19:06.000Z,I’m not built for this heat !,,1,30.401650941781355,-97.92727273,1658103546,2022,7,17,19,19,6,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.3,0.0
505,,37411,471318,471318,1370,https://twitter.com/romalley216/status/1548880519642972161,@romalley216,2022-07-18T04:01:07.000Z,The heatwave that won’t end,,1,30.35553307589574,-97.54393195,1658134867,2022,7,18,4,1,7,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.1,0.0
507,2370.0,37923,291047,291047,2370,https://twitter.com/Boss_IE/status/1549127112111579136,@Boss_IE,2022-07-18T20:20:59.000Z,"@ie512
 #IE512 #IntenseEntertainment #WatchAndLearn @ Austin, Texas",,,30.26743969816756,-97.75048452,1658193659,2022,7,18,20,20,59,True,intense,,,,484530405003,484530015043.0,484530404002.0,484530015011.0,,,0.7256250386036903,0.1657849231215253,0.094485009,0.014105028900259,,,0.9,0.0
510,2366.0,38088,291043,291043,2366,https://twitter.com/Boss_IE/status/1549141481344188420,@Boss_IE,2022-07-18T21:18:05.000Z," #Toasty  @ Austin, Texas https://instagram.com/p/CgKx2Avv8iy/?igshid=YTgzYjQ4ZTY=…",,,30.26743969816756,-97.75048452,1658197085,2022,7,18,21,18,5,True,toast,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
511,63546.0,38237,160793,160793,64946,https://twitter.com/IsThatTyFlee/status/1549154863505973255,@IsThatTyFlee,2022-07-18T22:11:16.000Z,108° and a throat burning Sprite™,,1,30.32344508,-97.75698021,1658200276,2022,7,18,22,11,16,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
516,,38673,394932,394932,4,https://twitter.com/builtbymasonry/status/1549434182002163713,@builtbymasonry,2022-07-19T16:41:10.000Z,"A bit of #morning magic at Masonry 
Now if only it weren’t so hot!

https://instagram.com/reel/CgMrewjMMW9/?igshid=YmMyMTA2M2Y=…

#goodmorning #summer #SummerVibes #Texas #ATX",,1,30.25799831305177,-97.70739685,1658266870,2022,7,19,16,41,10,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,0.0
518,63113.0,38875,160360,160360,64513,https://twitter.com/hipoldguy/status/1549463819755438084,@hipoldguy,2022-07-19T18:38:56.000Z,These of course apply whenever it's hot and dry.,,,30.32344508,-97.75698021,1658273936,2022,7,19,18,38,56,True,dry,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.2,0.0
519,,38897,402314,402314,2,https://twitter.com/ATXFYI/status/1549465777111285761,@ATXFYI,2022-07-19T18:46:43.000Z,THIS FRIDAY! Tickets: http://urbanaxes.com/atxfyi  | #AustinTx #atxfyi #austinevent #austinthisweekend #atx #heatwave #austin,,,30.256971146462494,-97.6948084,1658274403,2022,7,19,18,46,43,True,heat,,,,484530454002,484530454003.0,484530453002.0,,,,0.468203801609003,0.3039186103208495,0.2278775880702204,,,,0.8,0.0
522,62866.0,39145,160113,160113,64266,https://twitter.com/dennishegstad/status/1549489795780452355,@dennishegstad,2022-07-19T20:22:10.000Z,"Oh I know 
@RichardRyan
 @LucaNetz
 and @itmebenji and I been talking about it for months. It’s ripe timing!",,2,30.32344508,-97.75698021,1658280130,2022,7,19,20,22,10,True,dry,,,,484530011032,,,,,,1.0000000000000002,,,,,,0.2,0.0
524,62834.0,39177,160081,160081,64234,https://twitter.com/GLOBIDEMI/status/1549492140828495874,@GLOBIDEMI,2022-07-19T20:31:29.000Z,this heat ain’t right,,1,30.32344508,-97.75698021,1658280689,2022,7,19,20,31,29,True,heat,,,,484530369003,484530331003.0,484530336002.0,484530331002.0,,,0.904258218410438,0.05112875,0.04123876590092,0.003374266,,,0.1,0.0
525,62818.0,39193,160065,160065,64218,https://twitter.com/MeredithonFOX7/status/1549493826015870976,@MeredithonFOX7,2022-07-19T20:38:10.000Z,"@NWS
 has issued a heat advisory until 9:00 pm Wednesday. 

Drink fluids, stay in AC, check up on relatives & neighbors, never leave pets or kids in cars.",,,30.32344508,-97.75698021,1658281090,2022,7,19,20,38,10,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.0382
527,62719.0,39309,159966,159966,64119,https://twitter.com/cbriancpa/status/1549508639106514946,@cbriancpa,2022-07-19T21:37:02.000Z,It's so hot outside that people were circling to find a shaded parking spot at Trader Joe's and all the front spots were open.,,28,30.32344508,-97.75698021,1658284622,2022,7,19,21,37,2,True,hot,,,,484530330002,484530330001.0,484530019201.0,,,,0.5282701502531673,0.3616745492091622,0.1100553005377042,,,,0.8,0.0
530,62563.0,39496,159810,159810,63963,https://twitter.com/lukemetzger/status/1549526562239905794,@lukemetzger,2022-07-19T22:48:15.000Z,#txclimate,,,30.32344508,-97.75698021,1658288895,2022,7,19,22,48,15,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
531,62440.0,39637,159687,159687,63840,https://twitter.com/elguapo_58/status/1549539863862644736,@elguapo_58,2022-07-19T23:41:07.000Z,100 degrees in Texas so it tends to keep the beer cooler for longer than 3 minutes without it,,,30.32344508,-97.75698021,1658292067,2022,7,19,23,41,7,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
532,62408.0,39674,159655,159655,63808,https://twitter.com/jonahr_aye/status/1549543555521183745,@jonahr_aye,2022-07-19T23:55:47.000Z,i guess it’s hot Dune summer for me ,,,30.32344508,-97.75698021,1658292947,2022,7,19,23,55,47,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.0,0.0
536,,39845,83878,83878,35,https://twitter.com/JimmieStealth/status/1549782662528876545,@JimmieStealth,2022-07-20T15:45:54.000Z,#beattheheat #dogedition @ Zilker Park https://instagram.com/p/CgPValaujCL/?igshid=YTgzYjQ4ZTY=…,,,30.26761025941732,-97.76848722,1658349954,2022,7,20,15,45,54,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.6,0.0
538,62378.0,39908,159625,159625,63778,https://twitter.com/kevinthecale/status/1549814224125313024,@kevinthecale,2022-07-20T17:51:19.000Z,I am sweat.,,6,30.32344508,-97.75698021,1658357479,2022,7,20,17,51,19,True,sweat,,,,484530012005,,,,,,1.0000000000000002,,,,,,0.1,0.0
542,62307.0,39988,159554,159554,63707,https://twitter.com/JoeXdestino/status/1549822141788463106,@JoeXdestino,2022-07-20T18:22:47.000Z,Ngl i feel a little under the weather ,,,30.32344508,-97.75698021,1658359367,2022,7,20,18,22,47,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
544,,40139,381761,381761,8,https://twitter.com/smupreacher/status/1549837335797325825,@smupreacher,2022-07-20T19:23:10.000Z,Quick trip to Austin for Servicenow User Group meeting. Heading back to Dallas before things get to social. It's blazing down here too. #adayinthelifeof #alwaysreppin #alwaysgrinding https://instagram.com/p/CgPuR77uPd_xoE2t9PI1IR9DQ4iUny3UNlvbHk0/?igshid=YTgzYjQ4ZTY=…,,,30.32578668216203,-97.71911823,1658362990,2022,7,20,19,23,10,True,blazing,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.0
548,62099.0,40236,159346,159346,63499,https://twitter.com/g_ack/status/1549846157416882178,@g_ack,2022-07-20T19:58:13.000Z,Literally. Hottest Summer since I got here 22 years ago ,,1,30.32344508,-97.75698021,1658365093,2022,7,20,19,58,13,True,hot,,,,484530012005,,,,,,1.0000000000000002,,,,,,0.4,0.0
552,61662.0,40736,158909,158909,63062,https://twitter.com/Alchundiga/status/1549891752986902530,@Alchundiga,2022-07-20T22:59:24.000Z,Time for a nap cuz this heat be draining me,,3,30.32344508,-97.75698021,1658375964,2022,7,20,22,59,24,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,0.0
556,,41090,407620,407620,1557,https://twitter.com/dburton57/status/1550147308544839681,@dburton57,2022-07-21T15:54:53.000Z,"Gee, look at that, maybe it's just summertime and it gets hot...",,3,30.44635585773107,-97.68507697,1658436893,2022,7,21,15,54,53,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
557,61485.0,41154,158732,158732,62885,https://twitter.com/UmeniynoraDaII/status/1550180978454306822,@UmeniynoraDaII,2022-07-21T18:08:40.000Z,How yall smoking cigarette in 1000 degree heat wave we in,,,30.32344508,-97.75698021,1658444920,2022,7,21,18,8,40,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.0
565,61058.0,41650,158305,158305,62458,https://twitter.com/austoniatweets/status/1550225908379820038,@austoniatweets,2022-07-21T21:07:13.000Z,this is egregious https://austonia.com/cities-austin-breaking-heat-records…,,,30.32344508,-97.75698021,1658455633,2022,7,21,21,7,13,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.0
567,,41705,347075,347075,352,https://twitter.com/EthanHavis/status/1550231597886087169,@EthanHavis,2022-07-21T21:29:49.000Z,Sitting and scorching for the next few hours,,,30.28081711295864,-97.73410853,1658456989,2022,7,21,21,29,49,True,scorching,,,,484530008023,484530009021.0,484530008011.0,,,,0.7400126993853686,0.2087344301706588,0.05125287,,,,0.3,0.0
568,,41765,293603,293603,0,https://twitter.com/Sibo_Shezi/status/1550238131802226688,@Sibo_Shezi,2022-07-21T21:55:47.000Z,Running outside in this Texas heat is very different from running in a gym blasting the A/C,,6,30.405458870476213,-97.74692736,1658458547,2022,7,21,21,55,47,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
569,60949.0,41779,158196,158196,62349,https://twitter.com/lukemetzger/status/1550240428536090634,@lukemetzger,2022-07-21T22:04:54.000Z,#txclimate,,1,30.32344508,-97.75698021,1658459094,2022,7,21,22,4,54,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
570,60908.0,41832,158155,158155,62308,https://twitter.com/JasCieDew/status/1550244360880619521,@JasCieDew,2022-07-21T22:20:32.000Z,I cringe every time someone says Hotlanta like omg no one calls it that but transplants or tourists ,,,30.32344508,-97.75698021,1658460032,2022,7,21,22,20,32,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0387
573,2275.0,42101,290952,290952,2275,https://twitter.com/PatrickMoorhead/status/1550277489431281666,@PatrickMoorhead,2022-07-22T00:32:10.000Z,"No, it’s not the hottest summer in Austin. Not even close.",,17,30.26743969816756,-97.75048452,1658467930,2022,7,22,0,32,10,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
581,60221.0,42842,157468,157468,61621,https://twitter.com/dougbies/status/1550592252057100290,@dougbies,2022-07-22T21:22:56.000Z,Eating tropical Starburst outside in the heat is the closest I’ll ever get to being in Hawaii,,12,30.32344508,-97.75698021,1658542976,2022,7,22,21,22,56,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.0
583,60154.0,42924,157401,157401,61554,https://twitter.com/Old_Humble/status/1550597575300071426,@Old_Humble,2022-07-22T21:44:05.000Z,Y’all….   It’s hot here.,,3,30.32344508,-97.75698021,1658544245,2022,7,22,21,44,5,True,hot,,,,484530357003,484530357002.0,,,,,0.8928715336363628,0.1071284663636487,,,,,1.1,0.0
586,59893.0,43227,157140,157140,61293,https://twitter.com/JohnSurico/status/1550624028121075713,@JohnSurico,2022-07-22T23:29:12.000Z,Open Streets as climate adaptation strategy.,,8,30.32344508,-97.75698021,1658550552,2022,7,22,23,29,12,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
588,,43730,471255,471255,1307,https://twitter.com/romalley216/status/1550911761074765824,@romalley216,2022-07-23T18:32:33.000Z,The Guards are off to a hot start can they stay consistent that’s the big question,,,30.35553307589574,-97.54393195,1658619153,2022,7,23,18,32,33,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.1,0.0
589,59606.0,43775,156853,156853,61006,https://twitter.com/Misery_n_Gin/status/1550915062189129730,@Misery_n_Gin,2022-07-23T18:45:40.000Z,"A queer Turnpike cover band:
Long Hot Summer Gays",,23,30.32344508,-97.75698021,1658619940,2022,7,23,18,45,40,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,0.0
590,59598.0,43785,156845,156845,60998,https://twitter.com/SteveNiemeyer2/status/1550915719050715137,@SteveNiemeyer2,2022-07-23T18:48:16.000Z,Spent five minutes in the Costco lot looking for a parking space (in the shade!).,,,30.32344508,-97.75698021,1658620096,2022,7,23,18,48,16,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,0.0
596,,44539,17531,17531,8,https://twitter.com/Fordys_twits/status/1550993105670864896,@Fordys_twits,2022-07-23T23:55:47.000Z,"Sat here with my Coors banquet in the 40 degree heat at 7pm. Slowly combusting but I wouldn’t have it any other way.  @ Bee Cave, Texas https://instagram.com/p/CgX73ZKMNCSoTAcWujK_Tk1JEumNLRWnUpwBIk0/?igshid=YTgzYjQ4ZTY=…",,,30.30799181481866,-97.94990954,1658638547,2022,7,23,23,55,47,True,degree,,,,484530352003,484530373001.0,,,,,0.917364674,0.082635326,,,,,1.1,0.0
602,58872.0,44858,156119,156119,60272,https://twitter.com/AltKlouver/status/1551274920256192513,@AltKlouver,2022-07-24T18:35:36.000Z,Is it possible to turn toasters into PCs?,,,30.32344508,-97.75698021,1658705736,2022,7,24,18,35,36,True,toast,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.2,0.0
607,58682.0,45082,155929,155929,60082,https://twitter.com/iFollowTim/status/1551299288017387524,@iFollowTim,2022-07-24T20:12:26.000Z,Texas the same but humid ,,,30.32344508,-97.75698021,1658711546,2022,7,24,20,12,26,True,humid,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,0.0
610,58594.0,45177,155841,155841,59994,https://twitter.com/xerrij13/status/1551308016745693184,@xerrij13,2022-07-24T20:47:07.000Z,"Texas, I am within you. Now to face the heat.",,2,30.32344508,-97.75698021,1658713627,2022,7,24,20,47,7,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
623,,47000,449869,449869,0,https://twitter.com/yekon25/status/1551979488250138625,@yekon25,2022-07-26T17:15:19.000Z,Texas Heat Wave 2022!!!!,,,30.29504567,-97.62406724,1658873719,2022,7,26,17,15,19,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,0.0
630,56789.0,47548,154036,154036,58189,https://twitter.com/wendydawn67/status/1552043526220808192,@wendydawn67,2022-07-26T21:29:46.000Z,This will be me after driving a summer school bus in 100+ degrees all summer!!! ,,1,30.32344508,-97.75698021,1658888986,2022,7,26,21,29,46,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,0.0
634,56426.0,47954,153673,153673,57826,https://twitter.com/LaMurgaATX/status/1552076694722412544,@LaMurgaATX,2022-07-26T23:41:34.000Z,Nope. We’ll be at Fairweather Cider ,,1,30.32344508,-97.75698021,1658896894,2022,7,26,23,41,34,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.2,0.0
635,56373.0,48011,153620,153620,57773,https://twitter.com/_citywar/status/1552080853190250498,@_citywar,2022-07-26T23:58:06.000Z,the way that we’ve had 90-105 degree weather the majority of my time here in texas that it doesn’t feel that hot anymore,,,30.32344508,-97.75698021,1658897886,2022,7,26,23,58,6,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
639,55865.0,48822,153112,153112,57265,https://twitter.com/namssas/status/1552414603572813830,@namssas,2022-07-27T22:04:18.000Z,Uber drivers that are cranking their A/C in this Texas heat are saviors. ,,,30.32344508,-97.75698021,1658977458,2022,7,27,22,4,18,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.8,0.0
642,55371.0,49656,152618,152618,56771,https://twitter.com/LesRangelonFox7/status/1552739360403083265,@LesRangelonFox7,2022-07-28T19:34:46.000Z,You know EXACTLY what I’m talking about with that weather  talk soon ,,,30.32344508,-97.75698021,1659054886,2022,7,28,19,34,46,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,0.0
643,55175.0,49905,152422,152422,56575,https://twitter.com/AGaines2/status/1552757762517602305,@AGaines2,2022-07-28T20:47:54.000Z,"Accidentally found this view in a random park, I was going to play on the playground but it was too hot",,4,30.32344508,-97.75698021,1659059274,2022,7,28,20,47,54,True,hot,,,,484530013111,,,,,,1.0000000000000002,,,,,,0.1,0.0
648,54933.0,50261,152180,152180,56333,https://twitter.com/HeWantDan/status/1552783888564486144,@HeWantDan,2022-07-28T22:31:43.000Z,Thinking abt Phhhoto,,4,30.32344508,-97.75698021,1659065503,2022,7,28,22,31,43,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
653,,50728,373245,373245,19,https://twitter.com/ConorRyan_93/status/1553065706735935492,@ConorRyan_93,2022-07-29T17:11:33.000Z,Austin - also hot!,,34,30.256370344985022,-97.72542084,1659132693,2022,7,29,17,11,33,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,0.0
658,53986.0,51573,151233,151233,55386,https://twitter.com/tfophotos/status/1553148610963017728,@tfophotos,2022-07-29T22:40:59.000Z,Lmaoo in this Texas heat? ,,1,30.32344508,-97.75698021,1659152459,2022,7,29,22,40,59,True,heat,,,,484530011023,484530012004.0,484530011021.0,,,,0.6303736399173322,0.3333763660450543,0.036249994,,,,0.1,0.0
662,,51940,74190,74190,8,https://twitter.com/JRJimen95628406/status/1553377422384545792,@JRJimen95628406,2022-07-30T13:50:12.000Z,Hello Zilker DGC. Hot af already.,,6,30.26859683030405,-97.77747745,1659207012,2022,7,30,13,50,12,True,hot,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,1.8,0.0
670,1979.0,52566,290656,290656,1979,https://twitter.com/LawnPop/status/1553484425748516865,@LawnPop,2022-07-30T20:55:24.000Z,"Summer shade in Austin. @ Austin, Texas",,,30.26743969816756,-97.75048452,1659232524,2022,7,30,20,55,24,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,0.0
672,53252.0,52622,150499,150499,54652,https://twitter.com/JRJimen95628406/status/1553490225858547712,@JRJimen95628406,2022-07-30T21:18:26.000Z,"Ya, it’s hot af inside Circle.",,1,30.32344508,-97.75698021,1659233906,2022,7,30,21,18,26,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.8,0.0
674,53197.0,52682,150444,150444,54597,https://twitter.com/JRJimen95628406/status/1553497868316643331,@JRJimen95628406,2022-07-30T21:48:49.000Z,Me reading “the weather is great”.,,2,30.32344508,-97.75698021,1659235729,2022,7,30,21,48,49,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.8,0.0
675,53086.0,52805,150333,150333,54486,https://twitter.com/Sethersk82/status/1553510843836399616,@Sethersk82,2022-07-30T22:40:22.000Z,"Historically are the hottest weeks of the year in atx in July, August, or September?",,,30.32344508,-97.75698021,1659238822,2022,7,30,22,40,22,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,0.0
677,,53008,374235,374235,6,https://twitter.com/topenga/status/1553538530923761665,@topenga,2022-07-31T00:30:23.000Z,"Our seats are finally shaded!
We're going back into the Captain Morgan club now.  
@prsevens
 @gilgronis
 @ Q2 Stadium",,1,30.388974982673844,-97.72189998,1659245423,2022,7,31,0,30,23,True,shade,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.6,0.0
681,52709.0,53417,149956,149956,54109,https://twitter.com/keepaustinweed/status/1553813238399340562,@keepaustinweed,2022-07-31T18:41:59.000Z,"Berkshire Mall sells for $8 million. Cannabis mini-farms are planned for former Sears and Macy's stores https://berkshireeagle.com/news/central_berkshires/berkshire-mall-cannabis-cultivation/article_5ffd5690-0f81-11ed-8390-5b173da51eb8.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share… via 
@berkshireeagle",,,30.32344508,-97.75698021,1659310919,2022,7,31,18,41,59,True,sear,,,,484530465001,,,,,,1.0000000000000002,,,,,,1.4,0.0
